species,ps.type,little.d13.org,big.D13.org,big.D13.merged,latitude,longitude,author,year
Comarostaphylis polifolia,C3,-27.40159078,NA,19.4159068437351,18.25,-97.43,Bhaskar_etal,2007
Dodonaea megazyga,C3,-26.15957188,NA,18.1738879437351,18.25,-97.43,Bhaskar_etal,2007
Garrya ovata,C3,-26.35918518,NA,18.3735012437351,18.25,-97.43,Bhaskar_etal,2007
Krameria cytisoides,C3,-25.77733005,NA,17.7916461137351,18.25,-97.43,Bhaskar_etal,2007
Quercus sebifera,C3,-24.96236492,NA,16.9766809837351,18.25,-97.43,Bhaskar_etal,2007
Rhus chondroloma,C3,-26.79134226,NA,18.8056583237351,18.25,-97.43,Bhaskar_etal,2007
Rhus standleyi,C3,-26.18158438,NA,18.1959004437351,18.25,-97.43,Bhaskar_etal,2007
Rhus virens,C3,-25.41686407,NA,17.4311801337351,18.25,-97.43,Bhaskar_etal,2007
Salvia candicans,C3,-27.0660155,NA,19.0803315637351,18.25,-97.43,Bhaskar_etal,2007
Larix sibirica,C3,-27.81,20.48,20.48,69.483,88.383,Kloeppel_etal,1998
Picea fennica,C3,-24.92,17.45,17.45,69.483,88.383,Kloeppel_etal,1998
Chamaerops humilis,C3,-27.604,NA,19.6449348798705,36.75,-6.18,unpub,NA
Decaspermum blancoi,C3,-26.489,NA,18.5299348798705,36.75,-6.18,unpub,NA
Pistacia lentiscus,C3,-27.438,NA,19.4789348798705,36.75,-6.18,unpub,NA
Quercus suber,C3,-27.118,NA,19.1589348798705,36.75,-6.18,unpub,NA
Ruscus aculeatus,C3,-27.38,NA,19.4209348798705,36.75,-6.18,unpub,NA
Larix laricina,C3,-28.47,21.17,21.17,56,-98.5,Kloeppel_etal,1998
Picea mariana,C3,-27.29,19.94,19.94,56,-98.5,Kloeppel_etal,1998
Alnus crispa,C3,-28.4,NA,20.7397119975736,55.75,-97.867,Brooks_etal,1998
Apocynum androsaemifolium,C3,-29.5,NA,21.8397119975736,55.75,-97.867,Brooks_etal,1998
Aralia nudicaulis,C3,-31.7,NA,24.0397119975736,55.75,-97.867,Brooks_etal,1998
Arctostaphylos densiflora,C3,-29,NA,21.3397119975736,55.75,-97.867,Brooks_etal,1998
Cornus canadensis,C3,-29.45,NA,21.7897119975736,55.75,-97.867,Brooks_etal,1998
Corylus cornuta,C3,-28.8,NA,21.1397119975736,55.75,-97.867,Brooks_etal,1998
Fragaria australis,C3,-31.7,NA,24.0397119975736,55.75,-97.867,Brooks_etal,1998
Rhododendron groenlandicum,C3,-28.5,NA,20.8397119975736,55.75,-97.867,Brooks_etal,1998
Linnaea borealis,C3,-33.2,NA,25.5397119975736,55.75,-97.867,Brooks_etal,1998
Maianthemum canadense,C3,-27.9,NA,20.2397119975736,55.75,-97.867,Brooks_etal,1998
Petasites palmatus,C3,-33.2,NA,25.5397119975736,55.75,-97.867,Brooks_etal,1998
Picea mariana,C3,-26.5,NA,18.8397119975736,55.75,-97.867,Brooks_etal,1998
Pinus banksiana,C3,-26.6,NA,18.9397119975736,55.75,-97.867,Brooks_etal,1998
Populus tremuloides,C3,-27.2,NA,19.5397119975736,55.75,-97.867,Brooks_etal,1998
Potentilla palustris,C3,-29.6,NA,21.9397119975736,55.75,-97.867,Brooks_etal,1998
Rosa acicularis,C3,-28.35,NA,20.6897119975736,55.75,-97.867,Brooks_etal,1998
Solidago bartramiana,C3,-30.4,NA,22.7397119975736,55.75,-97.867,Brooks_etal,1998
Vaccinium myrtilloides,C3,-30.5,NA,22.8397119975736,55.75,-97.867,Brooks_etal,1998
Vaccinium minus,C3,-29.65,NA,21.9897119975736,55.75,-97.867,Brooks_etal,1998
Quercus gambelii,C3,-28.2,NA,20.582614958567,37.18,-110.88,Flanagan_etal,1997
Eucalyptus gratiae,C3,-24.99666667,NA,16.9658620711003,-31.511,120.816,Schulze_etal,2006
Eucalyptus salmonophloia,C3,-25.84333333,NA,17.8125287311003,-31.511,120.816,Schulze_etal,2006
Eucalyptus ravida,C3,-24.87333333,NA,16.8425287311003,-31.511,120.816,Schulze_etal,2006
Caryocar edule,C3,-26.4,NA,18.9692303726677,2,-67,Medina_Minchin,1980
Licania fanshawei,C3,-32.1,NA,24.6692303726677,2,-67,Medina_Minchin,1980
Ocotea sp4,C3,-29.7,NA,22.2692303726677,2,-67,Medina_Minchin,1980
Tococa sp.,C3,-36.1,NA,28.6692303726677,2,-67,Medina_Minchin,1980
Chrysothamnus nauseosus,C3,NA,18.48,18.48,39.917,-112.05,Donovan_Ehleringer,1992
Eucalyptus drummondii,C3,-26.94,NA,18.9104332596422,-27.053,125.149,Schulze_etal,2006
Artemisia freyniana,C3,-28.29,NA,20.326264268899,35.05,109.133,Zheng_Shangguan,2007
Carex lanceolata,C3,-27.87,NA,19.906264268899,35.05,109.133,Zheng_Shangguan,2007
Cornus macrophylla,C3,-24.77,NA,16.806264268899,35.05,109.133,Zheng_Shangguan,2007
Cotoneaster acutifolius,C3,-27.31,NA,19.346264268899,35.05,109.133,Zheng_Shangguan,2007
Elaeagnus pungens,C3,-27.3,NA,19.336264268899,35.05,109.133,Zheng_Shangguan,2007
Elaeagnus rhamnoides,C3,-27.56,NA,19.596264268899,35.05,109.133,Zheng_Shangguan,2007
Lonicera hispida,C3,-25.51,NA,17.546264268899,35.05,109.133,Zheng_Shangguan,2007
Ostryopsis davidiana,C3,-28.3,NA,20.336264268899,35.05,109.133,Zheng_Shangguan,2007
Periploca sepium,C3,-26.54,NA,18.576264268899,35.05,109.133,Zheng_Shangguan,2007
Pinus tabuliformis,C3,-28.09,NA,20.126264268899,35.05,109.133,Zheng_Shangguan,2007
Populus davidiana,C3,-28.08,NA,20.116264268899,35.05,109.133,Zheng_Shangguan,2007
Potentilla acaulis,C3,-27.97,NA,20.006264268899,35.05,109.133,Zheng_Shangguan,2007
Pulsatilla chinensis,C3,-27.215,NA,19.251264268899,35.05,109.133,Zheng_Shangguan,2007
Pyrus betulifolia,C3,-27.34,NA,19.376264268899,35.05,109.133,Zheng_Shangguan,2007
Quercus wutaishanica,C3,-27.98,NA,20.016264268899,35.05,109.133,Zheng_Shangguan,2007
Robinia pseudoacacia,C3,-25.9,NA,17.936264268899,35.05,109.133,Zheng_Shangguan,2007
Rosa hugonis,C3,-27.04,NA,19.076264268899,35.05,109.133,Zheng_Shangguan,2007
Sophora viciifolia,C3,-26.45,NA,18.486264268899,35.05,109.133,Zheng_Shangguan,2007
Spiraea pubescens,C3,-27.23,NA,19.266264268899,35.05,109.133,Zheng_Shangguan,2007
Syringa oblata,C3,-25.61,NA,17.646264268899,35.05,109.133,Zheng_Shangguan,2007
Ziziphus jujuba,C3,-28.34,NA,20.376264268899,35.05,109.133,Zheng_Shangguan,2007
Juniperus osteosperma,C3,-23.58,NA,15.8808847518075,40.5,-112.28,Williams_Ehleringer,1996
Quercus gambelii,C3,-26.88,NA,19.1808847518075,40.5,-112.28,Williams_Ehleringer,1996
Coprosma hirtella,C3,-28.232,NA,20.1553280817156,-35.66,148.15,NA,NA
Daviesia latifolia,C3,-29.784,NA,21.7073280817156,-35.66,148.15,NA,NA
Eucalyptus delegatensis,C3,-28.872,NA,20.7953280817156,-35.66,148.15,NA,NA
Tasmannia lanceolata,C3,-27.735,NA,19.6583280817156,-35.66,148.15,NA,NA
Amyema miquelii,C3,-31,NA,22.9917197034707,-32.55,119.283,Cernusak_etal,2004
Eucalyptus wandoo,C3,-28,NA,19.9917197034707,-32.55,119.283,Cernusak_etal,2004
Fagus engleriana,C3,-30.33315,NA,22.4723315769152,48,8.4,Keitel_etal,2006
Fagus engleriana,C3,-29.4932,NA,21.6323815769152,48,8.4,Keitel_etal,2006
Eucalyptus calycogona,C3,-26.52,NA,18.4890891436533,-32.11,118.793,Schulze_etal,2006
Eucalyptus capillosa,C3,-25.79,NA,17.7590891436533,-32.11,118.793,Schulze_etal,2006
Eucalyptus salmonophloia,C3,-26.48666667,NA,18.4557558136533,-32.11,118.793,Schulze_etal,2006
Eucalyptus sheathiana,C3,-25.75,NA,17.7190891436533,-32.11,118.793,Schulze_etal,2006
Eucalyptus tephroclada,C3,-26.64,NA,18.6090891436533,-32.11,118.793,Schulze_etal,2006
Eucalyptus wandoo,C3,-26.87666667,NA,18.8457558136533,-32.11,118.793,Schulze_etal,2006
Ammophila littoralis,C3,NA,18.2,18.2,41.9,12.5,Alessio_etal,2004
Elymus farctus,C3,NA,19.2,19.2,41.9,12.5,Alessio_etal,2004
Juniperus brevifolia,C3,NA,17.9,17.9,41.9,12.5,Alessio_etal,2004
Smilax aspera,C3,NA,15.8,15.8,41.9,12.5,Alessio_etal,2004
Alnus crispa,C3,-29.7286,NA,22.0681971666676,55.7,-98.51,Brooks_Curd,1998
Cornus canadensis,C3,-28.6379,NA,20.9774971666676,55.7,-98.51,Brooks_Curd,1998
Rhododendron groenlandicum,C3,-30.136,NA,22.4755971666676,55.7,-98.51,Brooks_Curd,1998
Petasites palmatus,C3,-32.4458,NA,24.7853971666676,55.7,-98.51,Brooks_Curd,1998
Picea mariana,C3,-26.21909091,NA,18.5586880766676,55.7,-98.51,Brooks_Curd,1998
Populus tremuloides,C3,-29.2578,NA,21.5973971666676,55.7,-98.51,Brooks_Curd,1998
Rosa acicularis,C3,-29.6101,NA,21.9496971666676,55.7,-98.51,Brooks_Curd,1998
Salix spp,C3,-29.784625,NA,22.1242221666676,55.7,-98.51,Brooks_Curd,1998
Vaccinium minus,C3,-31.04,NA,23.3795971666676,55.7,-98.51,Brooks_Curd,1998
Populus fremontii,C3,-29.24,NA,21.4111724404957,34.58,-117.33,Williams_etal,2006
Geum rossii,C3,-26.42,NA,19.0146251291567,40,-105.5,Korner_etal,1988
Ranunculus adoneus,C3,-25.84,NA,18.4346251291567,40,-105.5,Korner_etal,1988
Vaccinium caespitosum,C3,-29,NA,21.5946251291567,40,-105.5,Korner_etal,1988
Vaccinium parvifolium,C3,-29.26,NA,21.8753671115601,47.8,-123.7,Korner_etal,1988
Oxyria digyna,C3,-28.59,NA,21.2027788878503,46.8,-121.8,Korner_etal,1988
(Asteraceae2 sp.,C3,-26.67,NA,19.2564210670551,37,-118.5,Korner_etal,1988
Draba incrassata,C3,-25.77,NA,18.3564210670551,37,-118.5,Korner_etal,1988
Oxyria digyna,C3,-25.43,NA,18.0164210670551,37,-118.5,Korner_etal,1988
Penstemon davidsonii,C3,-25.43,NA,18.0164210670551,37,-118.5,Korner_etal,1988
Polemonium eximium,C3,-25.63,NA,18.2164210670551,37,-118.5,Korner_etal,1988
Ranunculus allismaefolius,C3,-26.05,NA,18.6364210670551,37,-118.5,Korner_etal,1988
Acer saccharum,C3,-26.5,NA,18.8237205583687,40.55,-111.1,Buchmann_etal,1996
Acer negundo,C3,-28.7,NA,21.0237205583687,40.55,-111.1,Buchmann_etal,1996
Pinus contorta,C3,-27.8,NA,20.1237205583687,40.55,-111.1,Buchmann_etal,1996
Populus tremuloides,C3,-26.2,NA,18.5237205583687,40.55,-111.1,Buchmann_etal,1996
Amelanchier oreophila,C3,-25,NA,17.2704723476225,37.675,-110.125,van_de_Water_etal,2002
Atriplex canescens,C4,-14.7,NA,6.97047234762246,37.675,-110.125,van_de_Water_etal,2002
Atriplex confertifolia,C4,-16.4,NA,8.67047234762246,37.675,-110.125,van_de_Water_etal,2002
Cercocarpus montanus,C3,-25.3,NA,17.5704723476225,37.675,-110.125,van_de_Water_etal,2002
Purshia mexicana,C3,-25.1,NA,17.3704723476225,37.675,-110.125,van_de_Water_etal,2002
Ephedra cutleri,C3,-23.7,NA,15.9704723476225,37.675,-110.125,van_de_Water_etal,2002
Juniperus osteosperma,C3,-23.3,NA,15.5704723476225,37.675,-110.125,van_de_Water_etal,2002
Pinus edulis,C3,-21,NA,13.2704723476225,37.675,-110.125,van_de_Water_etal,2002
Hypochoeris sp.,C3,-24.95,17.4,17.4,8.5,-71,Korner_etal,1991
Lachemilla verticillata,C3,-26.74,19.2,19.2,8.5,-71,Korner_etal,1991
Acaulimalva purdiaei,C3,-25.37,17.8,17.8,8.5,-71,Korner_etal,1991
Potentilla sp.,C3,-24.35,16.8,16.8,8.5,-71,Korner_etal,1991
Ranunculus limoselloides,C3,-23.77,16.2,16.2,8.5,-71,Korner_etal,1991
Lysipomia laciniata,C3,-25.1,17.6,17.6,8.5,-71,Korner_etal,1991
(Fabaceae1 sp.,C3,-30,NA,22.5139189853574,8.5,-71,Korner_etal,1988
Arcytophyllum nitidum,C3,-26.74,NA,19.2539189853574,8.5,-71,Korner_etal,1988
Caryocar edule,C3,-26.4,NA,18.9139189853574,8.5,-71,Korner_etal,1988
Catostemma sp.,C3,-31.16,NA,23.6739189853574,8.5,-71,Korner_etal,1988
Eperua leucantha,C3,-28.8,NA,21.3139189853574,8.5,-71,Korner_etal,1988
Gaultheria myrsinoides,C3,-29.74,NA,22.2539189853574,8.5,-71,Korner_etal,1988
Pradosia inophylla,C3,-31.5,NA,24.0139189853574,8.5,-71,Korner_etal,1988
Hevea pauciflora,C3,-28.79,NA,21.3039189853574,8.5,-71,Korner_etal,1988
Hinterhubera ericoides,C3,-26.49,NA,19.0039189853574,8.5,-71,Korner_etal,1988
Hypericum laricifolium,C3,-24.98,NA,17.4939189853574,8.5,-71,Korner_etal,1988
Hypochaeris setosa,C3,-24.95,NA,17.4639189853574,8.5,-71,Korner_etal,1988
Lachemilla verticillata,C3,-26.74,NA,19.2539189853574,8.5,-71,Korner_etal,1988
Macleania rupestris,C3,-28.23,NA,20.7439189853574,8.5,-71,Korner_etal,1988
Acaulimalva purdiaei,C3,-25.37,NA,17.8839189853574,8.5,-71,Korner_etal,1988
Manilkara sp.,C3,-31.8,NA,24.3139189853574,8.5,-71,Korner_etal,1988
Micrandra spruceana,C3,-29.8,NA,22.3139189853574,8.5,-71,Korner_etal,1988
Ocotea sp5,C3,-29.7,NA,22.2139189853574,8.5,-71,Korner_etal,1988
Gaultheria myrsinoides,C3,-25.74,NA,18.2539189853574,8.5,-71,Korner_etal,1988
Polylepis sericea,C3,-30.36,NA,22.8739189853574,8.5,-71,Korner_etal,1988
Potentilla sp.,C3,-24.35,NA,16.8639189853574,8.5,-71,Korner_etal,1988
Ranunculus limoselloides,C3,-23.77,NA,16.2839189853574,8.5,-71,Korner_etal,1988
Lysipomia laciniata,C3,-25.1,NA,17.6139189853574,8.5,-71,Korner_etal,1988
Stellaria media,C3,-26.36,NA,18.8739189853574,8.5,-71,Korner_etal,1988
Taraxacum albidum,C3,-27.16,NA,19.6739189853574,8.5,-71,Korner_etal,1988
Trifolium repens,C3,-29.44,NA,21.9539189853574,8.5,-71,Korner_etal,1988
Pereskia guamacho,CAM,-25.83,NA,17.8285998067683,11.61,-69.827,Edwards,2006
Eucalyptus flocktoniae,C3,-27.08,NA,19.0492577806717,-31.191,120.942,Schulze_etal,2006
Eucalyptus tenera,C3,-24.68333333,NA,16.6525911106717,-31.191,120.942,Schulze_etal,2006
Cotyledon orbiculata,CAM,-11,NA,3.60444285181229,-33.983,19.283,Mooney_etal,1977
Rosularia radicosa,CAM,-16.9,NA,9.50444285181229,-33.983,19.283,Mooney_etal,1977
Euphorbia mauritanica,C3,-22,NA,14.6044428518123,-33.983,19.283,Mooney_etal,1977
Ruschia caroli,C3,-23.7,NA,16.3044428518123,-33.983,19.283,Mooney_etal,1977
Populus fremontii,C3,-27.48,NA,19.6578759509408,37.02,-112.95,Williams_etal,2006
Carex ensifolia,C3,NA,19.6,19.6,71,67,Welker_etal,2003
Acer pycnanthum,C3,-29.51,NA,21.911992619589,35.97,-84.28,GartenandTaylor,1992
Cornus florida,C3,-29.1,NA,21.501992619589,35.97,-84.28,GartenandTaylor,1992
Fagus grandifolia,C3,-30.22,NA,22.621992619589,35.97,-84.28,GartenandTaylor,1992
Liriodendron chinense,C3,-34,NA,26.401992619589,35.97,-84.28,GartenandTaylor,1992
Nyssa sylvatica,C3,-30.12,NA,22.521992619589,35.97,-84.28,GartenandTaylor,1992
Oxydendrum arboreum,C3,-29.97,NA,22.371992619589,35.97,-84.28,GartenandTaylor,1992
Pinus spp.,C3,-26.96,NA,19.361992619589,35.97,-84.28,GartenandTaylor,1992
Quercus sp.,C3,-29.1,NA,21.501992619589,35.97,-84.28,GartenandTaylor,1992
Eucalyptus jacksonii,C3,-28.72,NA,20.688763591816,-34.97,116.791,Schulze_etal,2006
Eucalyptus gamophylla,C3,-26.35333333,NA,18.3242298785515,-25.881,126.913,Schulze_etal,2006
Eucalyptus oxymitra,C3,-26.60333333,NA,18.5742298785515,-25.881,126.913,Schulze_etal,2006
Eucalyptus lucasii,C3,-28.29,NA,20.2599781272,-28.385,122.585,Schulze_etal,2006
Eucalyptus trivalvis,C3,-25.13666667,NA,17.1066447972,-28.385,122.585,Schulze_etal,2006
Eucalyptus youngiana,C3,-26.49,NA,18.4599781272,-28.385,122.585,Schulze_etal,2006
Eucalyptus kingsmillii_x_youngiana,C3,-27.63666667,NA,19.6075860083323,-25.827,127.011,Schulze_etal,2006
Eucalyptus concinna,C3,-25.9,NA,17.8700282128121,-28.227,122.732,Schulze_etal,2006
Eucalyptus gongylocarpa,C3,-26.02,NA,17.9900282128121,-28.227,122.732,Schulze_etal,2006
Eucalyptus socialis_x_hypolaena,C3,-26.83,NA,18.8000282128121,-28.227,122.732,Schulze_etal,2006
Eucalyptus trivalvis,C3,-26.17,NA,18.1400282128121,-28.227,122.732,Schulze_etal,2006
Encelia farinosa,C3,NA,17.25,17.25,35,-114.4,Schuster_etal,1992
Larrea tridentata,C3,NA,15.05,15.05,35,-114.4,Schuster_etal,1992
Corymbia calophylla,C3,-27.82333333,NA,19.7921310659822,-34.492,115.952,Schulze_etal,2006
Eucalyptus diversicolor,C3,-26.60333333,NA,18.5721310659822,-34.492,115.952,Schulze_etal,2006
Allagoptera arenaria,C3,-26.6,19.1,19.1,-22.867,-42.525,Scarano_etal,2001
Andira legalis,C3,-26.2,19.3,19.3,-22.867,-42.525,Scarano_etal,2001
Clusia fluminensis,CAM,-16.2,8.4,8.4,-22.867,-42.525,Scarano_etal,2001
Myrsine parvifolia,C3,-27.7,20.2,20.2,-22.867,-42.525,Scarano_etal,2001
Neoregelia cruenta,CAM,-14,6.1,6.1,-22.867,-42.525,Scarano_etal,2001
Acacia littorea,C3,-29.525,NA,21.5164606595709,-35.017,117.23,Cernusak_etal,2004
Cakile arctica,C3,-28.3,NA,20.2914606595709,-35.017,117.23,Cernusak_etal,2004
Cassytha sp.,C3,-27.367,NA,19.3584606595709,-35.017,117.23,Cernusak_etal,2004
Cuscuta campestris,C3,-26.471,NA,18.4624606595709,-35.017,117.23,Cernusak_etal,2004
Euphorbia paralias,C3,-26.5,NA,18.4914606595709,-35.017,117.23,Cernusak_etal,2004
Leucopogon capitellatus,C3,-28.5,NA,20.4914606595709,-35.017,117.23,Cernusak_etal,2004
Muehlenbeckia adpressa,C3,-28,NA,19.9914606595709,-35.017,117.23,Cernusak_etal,2004
Olax phyllanthi,C3,-27.8,NA,19.7914606595709,-35.017,117.23,Cernusak_etal,2004
Senecio elegans,C3,-28.7,NA,20.6914606595709,-35.017,117.23,Cernusak_etal,2004
Spyridium globulosum,C3,-28.4,NA,20.3914606595709,-35.017,117.23,Cernusak_etal,2004
Acacia acuminata,C3,-29,NA,20.9916583840904,-32.983,116.85,Cernusak_etal,2004
Amyema preissii,C3,-29.8,NA,21.7916583840905,-32.983,116.85,Cernusak_etal,2004
Abies amabilis,C3,-33.8,NA,25.9998098714376,45.133,-123.633,Winner_etal,2004
Acer circinatum,C3,-31.3,NA,23.4998098714376,45.133,-123.633,Winner_etal,2004
Berberis nervosa,C3,-32.2,NA,24.3998098714376,45.133,-123.633,Winner_etal,2004
Pseudotsuga macrocarpa,C3,-27,16,16,45.133,-123.633,Winner_etal,2004
Thuja plicata,C3,-25.8,13.6,13.6,45.133,-123.633,Winner_etal,2004
Tsuga heterophylla,C3,-27.8,16.2,16.2,45.133,-123.633,Winner_etal,2004
Metrosideros polymorpha,C3,-27.8,NA,20.141746078758,22.05,-159.533,Meinzer_etal,1992
Acacia caroleae,C3,-26.5,NA,18.5824601246412,-32.97,146.13,unpub,NA
Acacia oswaldii,C3,-27.7,NA,19.7824601246412,-32.97,146.13,unpub,NA
Atriplex stipitata,C4,-16.5,NA,8.5824601246412,-32.97,146.13,unpub,NA
Brachychiton gregorii,C3,-24.1,NA,16.1824601246412,-32.97,146.13,unpub,NA
Callitris columellaris,C3,-25.9,NA,17.9824601246412,-32.97,146.13,unpub,NA
Dodonaea viscosa,C3,-27.5,NA,19.5824601246412,-32.97,146.13,unpub,NA
Dodonaea viscosa,C3,-25.6,NA,17.6824601246412,-32.97,146.13,unpub,NA
Dodonaea viscosa,C3,-27.2,NA,19.2824601246412,-32.97,146.13,unpub,NA
Eremophila glabra,C3,-26.9,NA,18.9824601246412,-32.97,146.13,unpub,NA
Eremophila longifolia,C3,-26.3,NA,18.3824601246412,-32.97,146.13,unpub,NA
Eremophila mitchelli,C3,-26.8,NA,18.8824601246412,-32.97,146.13,unpub,NA
Eucalyptus intertexta,C3,-27.4,NA,19.4824601246412,-32.97,146.13,unpub,NA
Exocarpos aphyllus,C3,-26.5,NA,18.5824601246412,-32.97,146.13,unpub,NA
Geijera linearifolia,C3,-27.2,NA,19.2824601246412,-32.97,146.13,unpub,NA
Hakea tephrosperma,C3,-24.7,NA,16.7824601246412,-32.97,146.13,unpub,NA
Melaleuca uncinata,C3,-27.7,NA,19.7824601246412,-32.97,146.13,unpub,NA
Olearia pimeleoides,C3,-28.9,NA,20.9824601246412,-32.97,146.13,unpub,NA
Eriostemon difformis,C3,-25.3,NA,17.3824601246412,-32.97,146.13,unpub,NA
Pimelea microcephala,C3,-26.9,NA,18.9824601246412,-32.97,146.13,unpub,NA
Senna artemisioides,C3,-25.3,NA,17.3824601246412,-32.97,146.13,unpub,NA
Senna artemisioides,C3,-26.3,NA,18.3824601246412,-32.97,146.13,unpub,NA
Solanum ferocissimum,C3,-29.3,NA,21.3824601246412,-32.97,146.13,unpub,NA
Spartothamnella puberula,C3,-29.1,NA,21.1824601246412,-32.97,146.13,unpub,NA
Acacia colletioides,C3,-25.9,NA,17.9824601246412,-32.97,146.15,unpub,NA
Acacia havilandiorum,C3,-26.8,NA,18.8824601246412,-32.97,146.15,unpub,NA
Acacia wilhelmiana,C3,-27.5,NA,19.5824601246412,-32.97,146.15,unpub,NA
Bertya cunninghamii,C3,-26.3,NA,18.3824601246412,-32.97,146.15,unpub,NA
Beyeria opaca,C3,-25.8,NA,17.8824601246412,-32.97,146.15,unpub,NA
Bossiaea walkeri,C3,-26.4,NA,18.4824601246412,-32.97,146.15,unpub,NA
Brachychiton gregorii,C3,-24.3,NA,16.3824601246412,-32.97,146.15,unpub,NA
Cassinia trinerva,C3,-30.3,NA,22.3824601246412,-32.97,146.15,unpub,NA
Eremophila deserti,C3,-26.3,NA,18.3824601246412,-32.97,146.15,unpub,NA
Eremophila glabra,C3,-26.3,NA,18.3824601246412,-32.97,146.15,unpub,NA
Eucalyptus dumosa,C3,-24.7,NA,16.7824601246412,-32.97,146.15,unpub,NA
Eucalyptus socialis,C3,-25.9,NA,17.9824601246412,-32.97,146.15,unpub,NA
Eutaxia microphylla,C3,-26.7,NA,18.7824601246412,-32.97,146.15,unpub,NA
Grevillea anethifolia,C3,-26,NA,18.0824601246412,-32.97,146.15,unpub,NA
Melaleuca uncinata,C3,-26.8,NA,18.8824601246412,-32.97,146.15,unpub,NA
Micromyrtus sessilis,C3,-28.1,NA,20.1824601246412,-32.97,146.15,unpub,NA
Olearia decurrens,C3,-28.7,NA,20.7824601246412,-32.97,146.15,unpub,NA
Olearia pimeleoides,C3,-28.4,NA,20.4824601246412,-32.97,146.15,unpub,NA
Eriostemon difformis,C3,-25.6,NA,17.6824601246412,-32.97,146.15,unpub,NA
Santalum acuminatum,C3,-27.3,NA,19.3824601246412,-32.97,146.15,unpub,NA
Triodia bunicola,C4,-13.8,NA,5.8824601246412,-32.97,146.15,unpub,NA
Juniperus phoenicea,C3,-22.228,NA,14.2690721370764,36.8,-6.3,unpub,NA
Pinus pinea,C3,-27.004,NA,19.0450721370764,36.8,-6.3,unpub,NA
Pistacia lentiscus,C3,-28.224,NA,20.2650721370764,36.8,-6.3,unpub,NA
Carex lugens,C3,NA,20.35,20.35,71.233,179.417,Welker_etal,2003
Reaumuria soongarica,C3,-25.21,NA,17.3140490464345,43.267,94.833,Ma_etal,2007
Pachira paraensis,C3,-31.62,NA,23.6818780277927,-2.683,-67.067,unpub,NA
Casearia ulmifolia,C3,-31.44,NA,23.5018780277927,-2.683,-67.067,unpub,NA
Chrysophyllum argenteum,C3,-32.61,NA,24.6718780277927,-2.683,-67.067,unpub,NA
Eugenia sp,C3,-34.38,NA,26.4418780277927,-2.683,-67.067,unpub,NA
Inga sp,C3,-32.52666667,NA,24.5885446977927,-2.683,-67.067,unpub,NA
Leonia racemosa,C3,-31.82,NA,23.8818780277927,-2.683,-67.067,unpub,NA
Oxandra polyantha,C3,-31.49,NA,23.5518780277927,-2.683,-67.067,unpub,NA
Rheedia sp,C3,-32.88,NA,24.9418780277927,-2.683,-67.067,unpub,NA
Carex ensifolia,C3,NA,19.4,19.4,71,137.7,Welker_etal,2003
Carex aquatilis,C3,NA,19.6,19.6,71,137.7,Welker_etal,2003
Eucalyptus gomphocephala,C3,-27.3,NA,19.2691890043089,-31.545,115.675,Schulze_etal,2006
Reaumuria soongarica,C3,-26.12,NA,18.2244502628599,43.417,94.167,Ma_etal,2007
Artemisia subdigitata,C3,-30.7,NA,22.7341122171941,34.267,108.067,Zheng_Shangguan,2007
Lespedeza davurica,C3,-27.59,NA,19.6241122171941,34.267,108.067,Zheng_Shangguan,2007
Pinus tabuliformis,C3,-27.15,NA,19.1841122171941,34.267,108.067,Zheng_Shangguan,2007
Robinia pseudoacacia,C3,-25.09,NA,17.1241122171941,34.267,108.067,Zheng_Shangguan,2007
Rubus parvifolius,C3,-27.99,NA,20.0241122171941,34.267,108.067,Zheng_Shangguan,2007
Ziziphus jujuba,C3,-30.39,NA,22.4241122171941,34.267,108.067,Zheng_Shangguan,2007
Reaumuria soongarica,C3,-25.79,NA,17.881404953379,38.6,105.633,Ma_etal,2007
Pinus halepensis,C3,-23.33,NA,15.4468638073528,31.333,35,Klein_etal,2005
Artemisia freyniana,C3,-28.46,NA,20.4956238443651,34.817,108.033,Zheng_Shangguan,2007
Artemisia subdigitata,C3,-24.57,NA,16.6056238443651,34.817,108.033,Zheng_Shangguan,2007
Elaeagnus rhamnoides,C3,-26.8,NA,18.8356238443651,34.817,108.033,Zheng_Shangguan,2007
Lespedeza davurica,C3,-28.37,NA,20.4056238443651,34.817,108.033,Zheng_Shangguan,2007
Lonicera japonica,C3,-27.28,NA,19.3156238443651,34.817,108.033,Zheng_Shangguan,2007
Pinus tabuliformis,C3,-27.46,NA,19.4956238443651,34.817,108.033,Zheng_Shangguan,2007
Populus hopeiensis,C3,-25.84,NA,17.8756238443651,34.817,108.033,Zheng_Shangguan,2007
Potentilla acaulis,C3,-28.57,NA,20.6056238443651,34.817,108.033,Zheng_Shangguan,2007
Pulsatilla chinensis,C3,-27.37,NA,19.4056238443651,34.817,108.033,Zheng_Shangguan,2007
Robinia pseudoacacia,C3,-26.28,NA,18.3156238443651,34.817,108.033,Zheng_Shangguan,2007
Rosa hugonis,C3,-28.05,NA,20.0856238443651,34.817,108.033,Zheng_Shangguan,2007
Rubus parvifolius,C3,-27.8,NA,19.8356238443651,34.817,108.033,Zheng_Shangguan,2007
Spiraea pubescens,C3,-26.71,NA,18.7456238443651,34.817,108.033,Zheng_Shangguan,2007
Ziziphus jujuba,C3,-27.39,NA,19.4256238443651,34.817,108.033,Zheng_Shangguan,2007
